psd_code,counties,municipality_ids,municipality_name_official,municipality_type_from_official_suffix,school_district_id,school_district_name,scope_category,municipal_nonresident_eit_percent,municipal_nonresident_eit_effective_date,municipal_resident_eit_percent,municipal_resident_eit_effective_date,school_district_eit_percent,school_district_pit_percent,total_resident_income_tax_percent,municipal_lst_dollars,school_district_lst_dollars,total_lst_dollars,eit_collector,eit_collector_website,tax_collection_district_name,date_last_updated,register_as_of_date,source_page_url,source_download_url,philadelphia_overlay_url,retrieved_at
050106,BEDFORD,050423,HYNDMAN BORO,borough,051003,BEDFORD AREA S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,01/01/2012,0.5,07/01/1970,1,0,1.5,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-08-18,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050107,BEDFORD,050605,LONDONDERRY TWP,township,051003,BEDFORD AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1976,0.5,07/01/1976,1,0,1.5,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-08-18,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050108,BEDFORD,050663,MANNS CHOICE BORO,borough,051003,BEDFORD AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,06/02/2015,0.5,02/06/2014,1,0,1.5,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-08-18,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050109,BEDFORD,050813,RAINSBURG BORO,borough,051003,BEDFORD AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1,0,1.5,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-08-18,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050110,BEDFORD,050905,SNAKE SPRING TWP,township,051003,BEDFORD AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1970,0.5,07/01/1970,1,0,1.5,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-08-18,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050201,BEDFORD,050275,EAST ST CLAIR TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1979,0.5,07/01/1979,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-02,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050202,BEDFORD,050455,JUNIATA TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2006,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-07,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050203,BEDFORD,050515,KING TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1980,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-10,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050204,BEDFORD,050575,LINCOLN TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1984,0.5,07/01/1984,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2025-12-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050205,BEDFORD,050725,NAPIER TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-14,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050206,BEDFORD,050753,NEW PARIS BORO,borough,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2013,0.5,01/01/2013,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2025-01-30,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050207,BEDFORD,050775,PAVIA TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-29,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050208,BEDFORD,050783,PLEASANTVILLE BORO,borough,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,01/01/2012,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2025-02-13,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050209,BEDFORD,050873,SCHELLSBURG BORO,borough,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-06,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050210,BEDFORD,050993,ST CLAIRSVILLE BORO,borough,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-21,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050211,BEDFORD,051085,WEST ST CLAIR TWP,township,051503,CHESTNUT RIDGE S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,0,0,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-12,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050301,BEDFORD,050245,EAST PROVIDENCE TWP,township,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.1,0,1.6,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050302,BEDFORD,050303,EVERETT BORO,borough,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1980,0.5,07/01/1980,1.1,0,1.6,42,10,52,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050303,BEDFORD,050635,MANN TWP,township,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.1,0,1.6,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050304,BEDFORD,050695,MONROE TWP,township,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1975,0.5,07/01/1975,1.1,0,1.6,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050305,BEDFORD,050965,SOUTHAMPTON TWP,township,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,07/01/1980,0.5,07/01/1980,1.1,0,1.6,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050306,BEDFORD,051055,WEST PROVIDENCE TWP,township,053003,EVERETT AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,1.1,0,1.6,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-07-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050401,BEDFORD,050095,BLOOMFIELD TWP,township,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-10,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050402,BEDFORD,050363,HOPEWELL BORO,borough,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-30,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050403,BEDFORD,050395,HOPEWELL TWP,township,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-12,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050404,BEDFORD,050935,SOUTH WOODBURY TWP,township,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,12/12/1981,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050405,BEDFORD,051113,WOODBURY BORO,borough,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-20,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050406,BEDFORD,051145,WOODBURY TWP,township,056004,NORTHN BEDFORD CO S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-08,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050501,BEDFORD,050125,BROAD TOP TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050502,BEDFORD,050153,COALDALE BORO,borough,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-11,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050503,BEDFORD,050545,LIBERTY TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050504,BEDFORD,050843,SAXTON BORO,borough,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,1,11/29/2011,0.5,11/29/2011,0.5,0,1,5,5,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-10,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050505,HUNTINGDON,310153,BROAD TOP CITY BORO,borough,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,5,5,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-02-03,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050506,HUNTINGDON,310185,CARBON TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,5,5,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2025-03-24,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050507,HUNTINGDON,310303,COALMONT BORO,borough,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-03,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050508,HUNTINGDON,310393,DUDLEY BORO,borough,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-05,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050509,HUNTINGDON,310485,HOPEWELL TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050510,HUNTINGDON,311295,TODD TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_RESIDENT_ONLY,0,,0.5,01/11/2016,0.5,0,1,5,5,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-17,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
050511,HUNTINGDON,311445,WOOD TWP,township,058003,TUSSEY MOUNTAIN S D,MUNICIPAL_EIT_WORK_LOCATION,0.5,,0.5,,0.5,0,1,0,10,10,Keystone Collections Group,www.keystonecollects.com,BEDFORD TAX COLLECTION DISTRICT,2026-01-14,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060101,BERKS,060995,LOWER ALSACE TWP,township,060503,ANTIETAM S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-25,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060102,BERKS,061203,MT PENN BORO,borough,060503,ANTIETAM S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,52,0,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-25,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060201,BERKS,060123,BALLY BORO,borough,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,02/01/1967,0.5,,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060202,BERKS,060153,BECHTELSVILLE BORO,borough,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060203,BERKS,060303,BOYERTOWN BORO,borough,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060204,BERKS,060454,COLEBROOKDALE TWP,township,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,,0.5,,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060205,BERKS,060545,DOUGLASS TWP,township,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,02/01/1967,0.5,02/01/1967,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060206,BERKS,060575,EARL TWP,township,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,5,5,10,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
060207,BERKS,062045,WASHINGTON TWP,township,060753,BOYERTOWN AREA S D,MUNICIPAL_EIT_WORK_LOCATION,1,01/01/2012,0.5,,0.5,0,1,47,5,52,Berks Earned Income Tax Bureau,http://berkseit.com,BERKS TAX COLLECTION DISTRICT,2026-06-09,2026-08-25,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=EitWithCollector_Dyn_Excel&type=R,https://apps.dced.pa.gov/munstats-public/ReportToPdf.aspx?report=EitWithCollector_Dyn_Excel&paramList=R;2026,,2026-08-26T00:02:05+00:00
